AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 150 - COLOR AND COMPOSITION,1,90030,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90030,Goldman Glenn,M:230PM - 525PM,"
WESTLECT 2
"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 150 - COLOR AND COMPOSITION,3,90031,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90031,Goldman Glenn,W:0830AM - 1125AM,"
WESTLECT 2
"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 150 - COLOR AND COMPOSITION,5,90032,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90032,Narahara Taro,M:230PM - 525PM,"

"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 150 - COLOR AND COMPOSITION,7,90033,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90033,,M:230PM - 525PM,"

"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 150 - COLOR AND COMPOSITION,9,90034,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90034,Wendell Augustu,W:0830AM - 1125AM,"

"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 150 - COLOR AND COMPOSITION,11,90035,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90035,,W:0830AM - 1125AM,"

"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 150 - COLOR AND COMPOSITION,13,90036,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90036,,M:230PM - 525PM,"

"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 161 - HISTORY OF ART AND DESIGN I,1,90037,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90037,Altin Ersin,TR:1000AM - 1125AM,"
WESTLECT 2
"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 201 - HUMAN FACTORS / ERGONOMICS,1,90038,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90038,Alcala Jose,T:100PM - 355PM,"
CKB315
"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 463 - COLLABORATIVE DESIGN STUDIO,1,90039,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90039,Decker Martina,W:0830AM - 1125AMM:100PM - 520PMR:230PM - 620PM,"

"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 463 - COLLABORATIVE DESIGN STUDIO,3,90040,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90040,Altin Ersin,W:0830AM - 1125AMM:100PM - 545PMR:230PM - 620PM,"

"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 463 - COLLABORATIVE DESIGN STUDIO,5,90041,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90041,Penalba Esteban,W:0830AM - 1125AMM:100PM - 545PMR:230PM - 620PM,"

"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 463 - COLLABORATIVE DESIGN STUDIO,7,90042,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90042,Modesitt Adam,W:0830AM - 1125AMM:100PM - 545PMR:230PM - 620PM,"

"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 490 - ST: ANALYSIS AND VIRTUAL PRESERV,9,90046,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90046,,T:0830AM - 1125AM,"
WEST260
"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 490 - ST: INTERACTIVE PRODUCT DESIGN: ,5,90045,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90045,Persaud Krystal,M:0830AM - 1125AM,"
WEST260
"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 490 - ST: REAL-TIME COMPUTING FOR LIVE,3,90044,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90044,,M:0830AM - 1125AM,"

"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 490 - ST: STORYBOARDING AS SEQUENTIAL ,101,95372,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=95372,Ross Jessica,W:600PM - 905PM,"
WEST650
"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 490 - ST: TEMPORARY AND MOBILE DESIGN,1,90043,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90043,Littman Barbara,T:1000AM - 1255PM,"
WEST258
"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 493 - INDEPENDENT STUDY,10,90047,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90047,Decker Martina,,"

"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 493 - INDEPENDENT STUDY,13,90048,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90048,Alcala Jose,,"

"
AD - Art and Design,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=AD%20%20,AD 493 - INDEPENDENT STUDY,32,90049,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90049,,,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 161 - INTRO DESIGN AND DIGITAL MEDIA

",1,90050,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90050,Ogorzalek Thoma,W:0830AM - 1120AMT:1000AM - 1120AMM:100PM - 540PMR:230PM - 615PM,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 161 - INTRO DESIGN AND DIGITAL MEDIA

",3,90051,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90051,Ogorzalek Thoma,W:0830AM - 1120AMT:1000AM - 1120AMM:100PM - 540PMR:230PM - 615PM,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 161 - INTRO DESIGN AND DIGITAL MEDIA

",5,90052,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90052,Bruno Andrew,W:0830AM - 1120AMT:1000AM - 1120AMM:100PM - 540PMR:230PM - 615PM,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 161 - INTRO DESIGN AND DIGITAL MEDIA

",7,90053,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90053,Kim Yong Hee,W:0830AM - 1120AMT:1000AM - 1120AMM:100PM - 540PMR:230PM - 615PM,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 161 - INTRO DESIGN AND DIGITAL MEDIA

",9,90054,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90054,Booth Dorian,W:0830AM - 1120AMT:1000AM - 1120AMM:100PM - 540PMR:230PM - 615PM,"

"
